883128	20964733	1143205	NON	
1126037	21212583	1143716	NON	
1341159	21427806	1143965	NON	
1723382	21809830	1143976	NON	
1722419	21808868	1144232	NON	
1813756	21900151	1144273	NON	
1816693	21903086	1144406	NON	
1749011	21835445	1145552	NON	
1816315	21902708	1146214	NON	
1034737	21117230	1146898	NON	
126707	20207157	1146910	NON	
1835527	21921915	1147230	NON	
334606	20414788	1147501	NON	
1540113	21626675	1148008	NON	
1492825	21579414	1148320	NON	
1839905	21926289	1148487	NON	
1814009	21900403	1148804	NON	
737906	20819230	1150529	NON	
1760328	21846759	1150796	NON	
1796426	21882835	1150972	NON	
1659549	21746044	1151524	NON	
1434843	21521455	1151581	NON	
1813308	21899703	1152116	NON	
1801720	21888126	1152515	NON	
444470	20524194	1152768	NON	
3403	20084116	1153959	NON	
1831393	21917782	1154069	NON	
965130	21047086	1155083	NON	
1834208	21920596	1155725	NON	
1707805	21794263	1157452	NON	
1730967	21817415	1158618	NON	
1755511	21841944	1159320	NON	
1831286	21917675	1159828	NON	
1840081	21926465	1160601	NON	
1677554	21764033	1160961	NON	
762905	20844309	1161259	NON	
1775018	21861442	1161425	NON	
1825973	21912365	1161804	NON	
1648667	21735167	1162098	NON	
1825356	21911748	1162603	NON	
1837960	21924348	1162690	NON	
1769341	21855766	1163180	NON	
1826680	21913072	1163227	NON	
1585710	21672246	1163646	NON	
1727490	21813938	1164558	NON	
1682206	21768683	1164744	NON	
1765239	21851666	1165357	NON	
1703643	21790103	1165772	NON	
1426848	21513461	1165807	NON	
1816390	21902783	1166273	NON	
1735247	21821694	1168262	NON	
1807967	21894371	1168579	NON	
1804294	21890699	1168607	NON	
1617315	21703833	1169872	NON	
999669	21081970	1169893	NON	
1805495	21891899	1170327	NON	
1535045	21621611	1171308	NON	
750735	20832142	1171519	NON	
1713992	21800448	1172275	NON	
1839666	21926050	1172481	NON	
1802447	21888852	1172699	NON	
1807840	21894244	1173364	NON	
373066	20453126	1173540	NON	
1731904	21818352	1175167	NON	
1685560	21772036	1175541	NON	
1820464	21906857	1176163	NON	
1666248	21752738	1176280	NON	
1814270	21900663	1176372	NON	
1680075	21766553	1178102	NON	
1792724	21879135	1178361	NON	
1797972	21884380	1178584	NON	
1827480	21913872	1178619	NON	
1640159	21726661	1179137	NON	
1745966	21832402	1179660	NON	
1700226	21786687	1180224	NON	
1777052	21863475	1180234	NON	
1755844	21842277	1180422	NON	
1842841	21929224	1181827	NON	
1826732	21913124	1182050	NON	
1812292	21898689	1182061	NON	
466377	20546072	1182563	NON	
150536	20230975	1182731	NON	
1737867	21824311	1183110	NON	
1829672	21916063	1183277	NON	
1432470	21519082	1183284	NON	
1826527	21912919	1183342	NON	
1748760	21835194	1184034	NON	
1823729	21910122	1184382	NON	
1768033	21854458	1184423	NON	
1770074	21856498	1184746	NON	
1790764	21877177	1184961	NON	
1730300	21816748	1185120	NON	
1687938	21774409	1185552	NON	
1328074	21414726	1185748	NON	
1622267	21708775	1185785	NON	
1839610	21925994	1185852	NON	
1354817	21441459	1186160	NON	
1763538	21849965	1186597	NON	
1828008	21914400	1186837	NON	
1050519	21133010	1187598	NON	
1046222	21128713	1188530	NON	
1842859	21929242	1188671	NON	
1492310	21578899	1188808	NON	
1572954	21659499	1189102	NON	
1726081	21812529	1189427	NON	
1731045	21817493	1189867	NON	
1800530	21886937	1190948	NON	
1800176	21886583	1194997	NON	
1835491	21921879	1195214	NON	
1808159	21894563	1195356	NON	
1207987	21294685	1195551	NON	
149086	20229532	1195645	NON	
1334719	21421367	1195664	NON	
1721837	21808286	1195713	NON	
1442503	21529110	1195749	NON	
1836920	21923308	1196577	NON	
1749807	21836240	1196821	NON	
1829447	21915838	1196978	NON	
